"date","AEON","ARDR","BAY","BLOCK","BTC","BTCD","BTS","BTX","BURST","CLOAK","CRW","CSC","DASH","DCR","DCT","DGB","DOGE","EMC2","ETC","ETH","FCT","FTC","GAME","GRS","LBC","LTC","MONA","NAV","NLG","NXS","NXT","POT","PPC","RDD","SC","SHIFT","SLS","STEEM","SYS","VIA","VTC","XCP","XMR","XRP","XVG","XZC","ZCL","ZEC"
"2017-05-14","1.0206540447504304","1.1792124296812214","1.05201916495551","1.083798882681564","1.0049950673001689","1.0246020260492041","1.06203678287126","1.4753173483779973","0.7682662538699692","1.0495211399205793","1.0730606488011285","1.0","1.0033337165191403","0.9007430997876857","1.0","1.0","1.021108179419525","1.0607142857142857","1.1146711635750424","1.0086402910413825","1.0164512338425382","0.9723937522702506","1.2162162162162162","1.119358074222668","1.1067746686303386","0.9975124378109452","0.9568603954463751","1.001837559720691","1.0684958163066745","1.0610925306577481","1.4868798235942668","1.0894874022589054","0.9893617021276597","0.7999548685546655","1.190783807062877","1.1089615931721195","1.731958762886598","1.0369044340402094","1.090081139261467","1.0310201471058524","0.94767668879344","1.148344370860927","0.9982449982449983","1.032825880114177","1.0","1.0272232304900182","0.9033659066232356","1.002088772845953"
"2017-05-15","1.0461699895068206","0.9653628652214892","0.8812415654520918","0.9144385026737967","0.9641025641025641","1.4322344322344323","1.0892522112034306","1.0084283589489338","0.9785788923719958","0.9711449676823639","1.0483980913428765","1.0","1.0168423464711274","0.9413202933985331","0.975609756097561","1.0","0.9741602067183464","1.1752793296089388","0.9379727685325264","1.0180342651036969","1.0563549160671464","0.9961240310077519","1.1846153846153846","0.9972118959107806","0.9944789510006902","0.8728179551122195","1.2469135802469133","0.9684170471841705","0.9739327540612014","0.9409328683522231","0.9540263977458104","0.9922801213123795","0.9193548387096774","1.25","1.0063765941485372","0.9757849920170304","1.5493827160493825","1.2164209946273592","0.9738459114542303","0.9173367642328724","0.9756410256410256","0.9641148325358853","0.9729254571026723","1.211883924458775","1.0","0.9578754578754579","0.9052369077306733","0.979676915059927"
"2017-05-16","0.9315928618638467","0.971900627110468","1.015897047691143","0.9364161849710984","1.01194906724715","0.8488372093023255","1.0829280155642025","1.0","0.7773557032816293","0.9166275246594645","0.9110768439989719","1.0","0.9388169014084506","0.9794608472400513","0.6827272727272727","1.0","0.9195402298850573","0.8837345860246623","0.982258064516129","0.9720992028343668","0.9114349775784755","1.0192233756247597","1.5419354838709678","1.0916206261510129","1.0041152263374484","0.9318367346938775","1.0051493305870236","0.9945631067961165","0.9584052137243627","0.9977106227106227","0.9124825120472564","1.0836079077429983","0.9064327485380117","1.0","0.949171270718232","1.0592832120722178","1.1574803149606299","0.8885282596530499","0.9696243005595525","1.0925155925155925","1.1917748917748916","0.886029411764706","0.9678352005782436","1.2352717597871532","0.3783159800814848","0.9621928166351607","1.2816326530612245","0.9714893617021276"
"2017-05-17","1.0330381471389645","1.0098880152489873","1.199570815450644","1.005952380952381","1.0416112505348862","0.9788450543167526","1.0038809831824063","0.462080223880597","1.1641907740422204","1.029513034923758","0.975626269465132","1.0","0.9823571771483437","1.3232704402515723","1.452643811737362","1.0","1.2182692307692309","1.1135928525845564","0.9376026272577996","0.9906605922551254","1.024793388429752","0.9721115537848606","0.8192771084337349","0.8408906882591093","1.0813648293963254","1.0976784932106878","1.151425762045231","1.0925787106446776","1.2801459293394775","0.9048248512888301","1.0831345826235093","0.970684831529011","1.0774193548387097","1.400177659338219","1.4832339791356184","0.9269662921348315","0.9004893964110929","1.0067714631197098","1.2377710938736741","1.1020097442143726","1.316596931659693","1.00531208499336","1.0201643017176998","1.1538461538461537","1.0","0.9377358490566038","1.0723014256619143","1.0180683311432326"
"2017-05-18","0.9144570707070707","1.3341617713511071","0.9623072529982867","1.2146892655367232","1.04424027091545","1.069910514541387","1.223364870423694","0.9816425120772948","0.9455519828510183","0.9299931365820178","0.9049707602339181","1.0","1.0652412950519243","0.9590350477924443","1.0305343511450382","1.0","1.1239147592738754","1.047174986286341","1.1471103327495622","1.1023223729593008","0.9944812362030905","0.978951123795933","1.0469483568075117","1.0387275242047027","0.9262056943637419","1.1125299281723864","1.4323108384458079","1.0230036148537627","0.9135305946567078","1.0862671951503846","1.0106951871657754","1.0868834753390135","1.25748502994012","2.141989369779803","0.9639162857830166","1.1385314155942468","0.9480069324090121","1.1215780998389695","0.9107164727495407","0.9859751256946281","0.8906923662186154","1.0404551201011378","1.12701317715959","0.9533333333333333","1.0","1.0655105973025047","0.8209090909090908","1.0139830052705174"
"2017-05-19","1.051969546507779","1.0186688311688312","0.92320819112628","1.2098214285714284","1.043067746240012","1.0406015037593985","1.2219535783365572","0.8893295561850802","0.9807650510758531","1.3459905660377358","0.9947901999436778","1.0","1.1026493863975226","0.9062357760582613","0.9645390070921988","1.0","1.0105337078651686","1.5705675539929682","1.1297709923664123","1.2972465581977473","1.0957446808510638","1.0230527418791477","0.9828326180257511","1.1680851063829787","1.0511432009626955","0.9781205164992827","0.8330139611278401","0.985525100092393","0.9460355743141393","0.9588477366255145","1.1143790849673203","1.0083624431036309","0.9523809523809523","1.1331974176010873","1.5118449389806172","0.9736562566390482","1.0350262697022767","1.0294117647058825","1.0217895822588963","0.9570362747620272","1.0717990717990717","1.0477299185098952","1.039298473530367","0.901818181818182","1.0","0.9185441941074524","0.47876857749469215","1.1013047629150312"
"2017-05-20","1.049319213313162","0.9915708812260535","1.1582691167753407","1.273049645390071","1.0398470948012233","1.0338119499768412","1.0603831028796145","0.520780149086082","1.1699520511454449","1.3413647851727042","0.9912889614808764","1.0","1.0130018722696068","0.9748913568324481","1.0070422535211268","1.0","1.21681723419041","1.0682656826568266","0.9324324324324325","0.9893873613121081","0.9299719887955182","1.0764937623112278","1.403361344537815","1.0953048353188508","1.207599118942731","1.0055005500550056","0.9756637168141592","1.1986177884615385","0.9823808794239314","0.9246646026831786","1.0473397570171765","1.0267541645633518","0.995","0.7647058823529411","1.2423504338559903","1.0086026017624843","1.02442996742671","1.091743119266055","1.0802184466019418","1.1328852119958635","0.9532092111709946","1.018162393162393","1.0875","1.069789081885856","3.953571855929161","0.9528130671506353","1.0277185501066097","1.0099210171450588"
"2017-05-21","1.0017266187050362","1.0246723207401696","1.120020429009193","1.033426183844011","1.0019655128469056","1.07871198568873","1.1650149253731343","3.9608610567514684","1.0745454545454547","1.1715145436308927","0.8254316251027679","1.0","1.0252592668651812","1.0103806228373702","0.9020979020979022","1.0","1.6436322101656196","1.0043091065785692","1.153623188405797","1.2026653664878921","1.0841683366733468","1.0535768645357688","0.847305389221557","0.9808429118773947","1.0873521383075524","0.948942377826404","0.9443905593275138","0.8861361361361362","1.0298832684824903","0.9271552684339497","1.0394666666666668","0.9438665358194308","0.9698492462311558","3.6928867143394806","1.2474012474012475","1.1503322259136215","1.007936507936508","1.092436974789916","1.1447471689651305","1.0580733318150763","1.090302719343253","1.280628272251309","0.9882183908045978","0.9394027254276602","1.0","1.1254752851711027","0.6956521739130435","1.1286599904625656"
"2017-05-22","0.9112769485903813","0.9261404779145548","0.931110136024572","0.7746113989637307","1.0392429275165223","0.8667730355005984","0.8026627218934911","1.0","0.8998371335504887","0.8196890124600968","1.0178885162114677","1.0","1.1951927891837757","0.9500941619585688","1.3582089552238805","1.0","1.156706045865184","0.9683457197908065","1.0552763819095479","1.0837162162162162","1.033777777777778","0.9460661662496523","1.0034013605442178","0.9320388349514563","0.937575513491744","0.952728670253651","0.8389328063241107","0.9043218265833106","0.9264214046822743","1.009942196531792","0.9085428424833248","0.9243621810905452","0.9430051813471503","1.103921568627451","0.8156603773584905","1.0033003300330032","0.8861911987860395","0.8370370370370369","0.9167608286252354","0.9124042244771174","0.7930722209644555","0.8701809598741148","1.0505961035184648","0.9222222222222223","2.184322033898305","1.1723577235772358","0.9484240687679083","1.6796518505999662"
"2017-05-23","1.0212645307626877","1.0782163742690059","0.9859030837004404","1.1874999999999998","1.0697464237129368","0.9720430107526883","1.0446818286239377","2.484888888888889","1.063451776649746","1.0905460951262478","1.0396010560281608","1.0","1.1044075749958104","1.0402964335340437","1.056701030927835","1.0","1.0264343646740763","0.987509965453096","1.2785714285714285","1.0567990523099944","1.1237942122186495","1.1477616039549574","1.0380952380952382","1.0100502512562815","0.9662786029706946","1.2650262202501008","1.1574311926605505","1.0280977802753584","1.017461482024945","1.1142979452054793","1.087109981646195","0.9513305676414044","1.1318681318681318","1.3214285714285714","1.0638987998702563","1.0427253600906294","1.056","1.024793388429752","0.9520153550863724","1.0318268618714195","1.081932212436616","0.9763313609467457","1.5336285635206197","1.0806559571619814","1.1666897602882083","1.028497409326425","1.1610169491525424","1.1661216481360366"
"2017-05-24","1.1904024767801857","0.9483301827347195","0.9360730593607306","0.9535452322738387","1.0759929243414974","0.9930098684210525","0.8685877784590231","0.22360764754779716","0.8321005917159763","0.9965969372435192","0.8784581093483677","1.0","1.081183611532625","1.012003311258278","2.0909090909090904","1.0","1.006438396254024","0.9974987493746873","1.7039106145251397","1.13882005899705","1.0086436170212767","0.9206137424949966","0.9005681818181818","0.9040462427745666","0.9555984555984556","1.1096938775510203","0.9690630524454922","0.918719837439675","0.9739981235759282","0.9559086040699749","1.0116883116883117","0.9597826086956521","1.0","1.2424065420560748","0.8312559017941454","0.9855741488747836","0.9352112676056338","0.9253731343283581","1.2033739456419867","0.9220332505255112","0.8998165978908759","1.1238938053097345","0.8126691932864105","0.8981108702384638","1.1935866983372923","0.815204678362573","0.8959276018099548","1.0017688424867337"
"2017-05-25","1.059715204409738","0.869718309859155","0.8613070051716032","0.8804347826086957","0.9435402080743308","0.93505923650724","0.9004987531172072","3.5634357762017337","0.9393967954759661","0.7578499201703033","0.9715279974691553","1.0","0.8119999999999999","0.9540528825314262","0.9562211981566822","1.0","0.9014248328002326","0.8607494020728144","0.8590163934426229","0.9186654924105062","0.8567435359888189","0.9621095750128009","0.9163879598662208","0.936631650288038","0.9147751605995718","0.8137931034482759","0.9123428939735739","0.895369284876905","1.0118127460988768","0.9584405303779934","0.8087291399229782","1.0367743343518114","0.8058252427184466","0.8505231689088191","1.136166626535035","0.8340055848588271","1.003189792663477","0.9230769230769232","1.1105610561056105","0.8576449912126538","0.8998109640831757","0.8770864946889226","0.8891849877859205","0.8275862068965517","1.1840796019900497","0.8951367781155014","0.9064171122994652","0.9334194659776056"
"2017-05-26","0.9734966592427616","0.9001663893510815","0.9421997755331089","0.9714285714285714","0.9730944619759336","1.0294117647058825","0.8679379536075139","0.7410714285714285","0.9467931532274695","0.9669457274826792","1.0654283801874165","1.0251012145748988","0.9415780831388818","1.0056022408963585","0.9455445544554455","1.0","1.0161290322580645","0.9708121827411167","0.9192111959287531","0.9182315457057464","1.005029337803856","0.8140552365326771","0.9363295880149813","1.0353291186314615","0.8594802694898941","0.8633474576271186","0.8609295570079885","0.9804845222072678","0.9924444444444442","0.9518251273344652","44057.37704918033","0.8922544353093899","0.8734939759036144","0.810957254665864","0.8165976911348292","1.082775759892946","0.761437908496732","0.9184761904761904","0.8725190839694656","0.9905213270142179","0.9339913633559532","0.8870106761565837","0.961038961038961","1.1500000000000001","0.8907563025210083","0.975567190226876","0.896969696969697","0.9227646027498385"
"2017-05-27","1.0257371314342827","0.9174095706527309","0.9530944625407166","1.135714285714286","0.9142675142211868","1.0","0.9558665231431648","5.832076420311714","1.0025017869907076","1.0612180498579993","0.961228341053354","0.9620034542314335","0.8864616796695731","0.9675291730086251","0.8595988538681948","1.0","0.7695238095238095","0.9452985341437256","1.0173010380622838","0.9619234784744825","1.0921532846715327","1.1877296105804553","0.9780701754385965","0.9508840864440078","1.0104102878138397","0.9337423312883435","1.131979695431472","1.0015015015015014","0.9939562234563869","1.0285018270401949","0.7551627906976744","0.9844848163373557","0.8551724137931035","0.7835905767668562","0.9342086068563092","0.9194385695058642","0.9654377880184333","0.9296493815953706","0.9077511961722489","0.9505813953488373","1.1986276634163957","0.9121844127332602","0.8260869565217392","0.7608695652173912","0.6963207547169812","0.8627450980392158","1.029520295202952","0.90495"
"2017-05-28","1.015075376884422","1.0005429471169507","1.0333119795003203","0.8879056047197639","1.0665503817426174","1.0326765977895243","1.0835826148161183","0.43926470588235295","0.9536490250696379","1.4359403317998047","0.9916331994645248","0.9386038687973087","1.0876593099160707","0.9916379734382686","0.7187499999999999","1.0","0.9785478547854786","0.9705569350833628","1.0680272108843538","1.1044661682959558","1.0031347962382446","0.9622751015670343","1.0","0.9430453312669508","1.043874643874644","1.0464301357862462","0.9430863254392667","0.9121574139142655","0.9798151001540831","0.9599109131403117","1.1529933481152994","0.9867021276595743","1.0967741935483872","1.1273080660835764","0.9935990689554844","1.1873283640643388","0.9821029082774049","1.1026198375471914","0.9873631840796019","1.0243762546601665","0.964619303707897","0.9762443438914028","1.0855421686746987","1.0861904761904762","1.0","1.0895522388059702","1.0302013422818792","1.0521023260953644"
"2017-05-29","0.9796756756756756","1.0762331838565022","1.076235854675402","1.2236421725239617","1.040744259988488","1.0214573088958427","0.9881416757684507","0.47128840276660766","1.0460260440053886","0.9042990654205607","0.9497324468947624","0.9664371772805508","1.086977231589978","0.9938036224976168","1.405857740585774","1.0","1.115514333895447","1.043188202247191","1.042675159235669","1.1232789540668748","0.9587087087087086","1.006664734859461","1.0524193548387097","1.0793525463876827","0.9800734137388568","1.0602762662201757","1.0132295719844358","1.0177646188008884","1.0151103052281656","0.9627730717788676","1.2673076923076922","0.964602861371485","1.1102941176470587","1.0","1.1539110861001687","0.9736466105731068","0.9824945295404813","0.9707","1.137463697967086","1.1065088757396448","0.9551733859599661","1.0657015590200445","1.13984461709212","1.0188513809732573","0.9483809781872375","1.0714285714285714","0.9498432601880877","1.0606028778489656"
"2017-05-30","1.0004586104104565","0.9300241643173579","0.9327199539965497","1.0921409214092141","0.9624003055030046","0.9872669395179628","0.9914684167350287","3.9007092198581566","0.9485950044603033","0.8252792096219931","0.8634025190704276","0.9629972247918595","1.044609991235758","1.0174389636273045","1.0526315789473684","1.0","1.0128495842781557","1.0006995452955578","1.0629199755650578","1.177215841788124","0.9430431244914566","1.0188397129186604","0.9960159362549802","1.1356898517673888","1.0","0.9431504145282275","1.0279329608938548","0.9123204837490552","0.9701515620167027","1.0317536685109454","0.9337379868487607","0.9889730304238077","0.9470198675496688","0.9242685025817556","0.9861902951982768","1.0354117248390378","0.7967667436489607","1.0035324341682723","0.8753097345132743","0.8765151515151515","0.9368098159509203","0.9782844733984798","0.9576436222005843","0.878657487091222","1.292857142857143","1.0","1.1712328767123288","1.1077936224995049"
"2017-05-31","1.0050174520069808","1.0315333882934872","1.023474178403756","0.9882075471698114","1.0505302045563385","1.0083333333333333","0.9705419029615627","0.9043478260869566","0.9871321472529931","1.0122630992196209","1.120281635047917","0.9661791590493601","1.113264535615404","1.0247086247086248","0.6526610644257703","1.0","0.9033582089552239","0.989354624085163","0.960919540229885","1.000262490156619","1.0205254515599342","0.9362950544844928","0.9619771863117871","0.9649569926728258","1.0772486772486773","1.0845542067810798","0.9464153732446415","1.0745268138801263","0.9940819423368741","0.9713651498335183","0.971830985915493","0.9552429667519181","1.013986013986014","0.9388839681133746","0.9070563776446129","1.29755413615828","1.3287292817679557","0.9719768504416693","1.0202117420596726","0.9843664289632474","0.9834839513867247","1.4323467230443974","1.0577020843924758","1.212047012732615","0.994475138121547","1.3333333333333333","1.3454038997214486","1.0341036070263265"
"2017-06-01","0.9950259067357514","1.1744518589132509","0.9775465498357067","1.2801822323462415","1.047457170890967","1.0195101701951017","1.135264951967772","0.9541284403669724","1.2067099567099568","0.9389018691588785","0.9968333333333333","1.0596205962059622","1.0063305448790414","1.090751194094659","1.1188524590163935","1.0","1.0826104915324246","1.0131621187800963","0.9617224880382774","0.9652729181245626","0.9953917050691246","1.1005698005698006","1.0150943396226415","0.9300346675070911","0.9774859287054409","1.0632960247008878","1.0342899739098026","1.0322354590049054","1.0346837656659864","1.1784467713787086","0.9804905239687848","1.1091513292433537","1.0758620689655174","1.043243243243243","1.0620414467756467","1.203576341127923","1.507936507936508","1.01","0.9765765765765765","1.0558659217877093","1.1037821482602117","0.7942212825933757","1.0571977889930306","1.359191919191919","0.9472222222222222","0.8583850931677018","0.8023715415019763","1.0621109958506223"
"2017-06-02","0.9493644936449365","1.0887666928515318","1.0417344173441734","1.2120689655172414","1.033137835989472","1.4540796216003153","1.131439894319683","0.9722222222222222","1.136284722222222","1.0624391431353457","1.1007182228161017","0.9182493806771264","1.0702463865797949","1.191907514450867","1.2765957446808511","1.0","1.095383441434567","1.1003067484662576","1.0329601990049753","1.0060715903942004","1.1053024645257654","0.9681784014031571","1.0469314079422383","1.0344494526722472","1.1049698095680447","1.0261343012704174","0.9445219818562456","1.1212619125862635","1.0342148309705563","0.9213402616018633","1.2931589918514308","1.0288869060896721","1.0576923076923077","1.3963210702341138","1.1788856304985338","1.3577981651376145","1.0","1.278846153846154","1.2394995531724753","1.0646341463414635","1.0323693287344122","0.9939914163090129","0.9956808365537622","0.8796076099881095","1.0","0.973389355742297","0.9547619047619047","0.9678508932568267"
"2017-06-03","0.9591879890040178","0.9781073446327684","1.0998471726948549","0.9777158774373259","1.0211947364198026","1.0615874701353862","1.069517493711411","1.2429906542056075","1.0726047904191618","1.0116670406102761","1.0915304606240712","0.6682819383259911","0.9859352039745295","1.1266223488445712","0.9836956521739131","1.0","1.1177290142807386","1.1132951132951132","0.9590608067429259","1.01017834624392","1.0575396825396826","1.032446134347275","1.4324324324324325","1.1094178604084122","1.2951832029641828","0.9646268128758401","0.93849493487699","1.1560975609756097","1.1364223025296851","0.9209674347743286","0.9642438452520516","0.9218766585288185","1.0121212121212122","1.2392961876832844","1.5009746588693957","1.2119205298013245","0.9613466334164589","0.9703703703703703","1.123500352858151","1.0376935158178147","1.173168890007551","0.9856175972927242","0.9698630136986301","0.9871578235890505","1.0","1.0","0.951219512195122","0.950006307026027"
"2017-06-04","0.936638506002668","0.9912663755458515","1.0144859813084113","0.7686781609195402","0.9916045619011327","1.037578814627995","1.1373436826218197","0.9545454545454545","1.1491907107670654","3.2874874203287487","1.386600768808347","0.7214836479659665","1.0053938963804117","0.9076225559648626","0.8440111420612814","1.0","1.1723278279837956","1.0160731948565778","1.0847457627118644","1.0921087828800713","1.0977301387137453","1.156513125309559","1.1306413301662708","1.6547520088667222","0.9788461538461538","1.0227356068940228","1.0361586314152411","1.0543043043043043","1.0713549421601192","1.1394912427022519","1.0332826747720365","0.9932652113330237","1.2694610778443114","1.313126491646778","0.9404060248853962","0.8681318681318682","1.0274509803921568","1.0","1.214692843571881","1.1408634976013956","1.2559498052791","1.0926406926406924","1.0068267419962336","1.0068469702156795","3.061224489795918","1.0184659090909092","0.9018087855297158","1.0572275825440383"
"2017-06-05","1.2551495016611296","1.1205479452054794","1.034823731728289","1.3292682926829267","1.0716702455567617","1.1481058877225012","0.9469026548672566","0.9185185185185184","0.9565714285714285","1.0476190476190477","0.8452777777777778","1.3394085281980743","1.0157419172666948","1.0305854937372563","0.9846153846153847","1.0","1.0037214247740562","1.0497275204359673","0.9878472222222222","1.0113896146309602","1.3269024651661308","1.2498001598721022","0.8862745098039215","1.078125","1.1206843874121601","1.1036213696665471","1.0038515406162465","0.9220376522702104","1.3223552894211579","1.1687158469945356","1.2204735990586852","1.1126868113886768","1.0141509433962264","1.0644504748982362","1.0246913580246915","1.1183431952662721","0.9750889679715303","1.2446043165467626","0.9493917274939173","1.1408953094346355","0.8765471789101431","0.9992603550295858","1.13280336684592","0.9819789187351242","1.777777777777778","1.0611979166666667","0.981283422459893","1.031774605433918"
"2017-06-06","1.0066511473229132","0.8796082949308756","1.2739726027397262","0.854320987654321","1.0611986868567371","0.9531747518261847","1.0017605633802815","1.183206106870229","1.0112549240292628","0.9171428571428571","0.949318744838976","1.010402806338454","0.9790117450830497","0.9227696404793608","0.8882352941176471","1.0","0.9361758474576272","1.0882592743579291","1.0058582308142943","1.0666397578203834","1.2348686714883896","0.9004068103058611","0.9311064718162839","0.9853885019800628","0.8931140801644399","0.9769330734243015","0.9960565231679263","1.0260298777727477","1.0213371266002844","1.0625172128890112","1.017474090142203","0.9630314232902033","0.9302325581395349","0.9912912912912913","0.9617682198327359","1.0646766169154231","0.9564719358533791","1.4316939890710383","1.1265700483091787","0.9581676240978053","1.0559875583203733","0.9135285913528591","1.1265221878224974","0.9833795013850415","0.9966249999999999","0.8312138728323699","0.9692307692307692","1.0419540696259029"
"2017-06-07","1.0688865398167724","0.9692737430167598","1.0557011795543905","1.0631741140215716","0.9376450095802126","1.0536462699077955","0.9728209934395502","0.9517241379310344","0.9649851632047478","0.877076411960133","0.9271799628942485","1.0584780388151174","0.9825370909349045","1.0098491843644197","1.1413427561837455","1.0","0.9321074964639322","0.9672393128246104","0.995923121723937","0.9678725497615985","0.8993752055244986","1.0758386866523912","1.0478468899521531","1.3108187998817618","1.574102485424977","0.9467908214166944","1.2850105559465166","0.9658823529411764","0.9323922734026746","0.9303386316516932","1.0594575387895298","1.0068577277379733","0.995","0.9130856219709208","0.9284768211920529","1.0845771144278609","1.10727969348659","0.8693877551020407","0.8568161024702653","1.148712903754714","1.0483420593368238","1.0504885993485342","0.9712348845731037","0.9725352112676057","0.6271165182490908","1.0845697329376853","0.9548022598870056","1.0307242990654204"
"2017-06-08","1.0466074825618261","1.0664819944598338","0.8438805970149253","1.073816155988858","1.0398549513098596","1.0797628156082633","1.5301204819277108","1.2291666666666667","1.0532544378698225","1.3321167883211678","1.0134696331930246","1.3503480278422275","1.020302001300484","1.0073270808909731","0.875","1.0","1.027617602427921","1.046077457795432","1.0105263157894737","1.0142315361457561","0.9736286919831224","1.0446642207688628","1.0197802197802197","0.8061158100195186","0.95856767904012","1.0502283105022832","0.894681411269089","1.0025773195876289","0.9846743295019157","1.0051428571428571","1.0439351593068753","0.9804496578690127","1.0201005025125627","0.9714188499489621","1.0363511659807956","1.0221238938053099","0.9157427937915743","1.0723981900452488","1.0313302516692346","0.9758407687028139","1.095405794781495","1.052199850857569","1.0584795321637428","1.0387400434467777","2.0","0.9750000000000001","1.2592592592592593","1.0210434848313121"
"2017-06-09","1.0297044632086851","1.1822882999353588","1.0890845070422535","0.8967741935483872","1.0045198264958302","1.192205960148122","1.5729794933655004","0.004959550561797753","1.0128635346756152","1.0519125683060109","1.1246308328411103","1.2017094017094017","1.025775385922674","1.2305909617612976","1.3084745762711862","1.0","0.9923213230950975","1.1912681912681913","0.9971064814814814","1.0759415596931499","1.1434735706580368","1.292749658002736","0.9506437768240342","1.0041516003749833","1.3565031152647977","0.9879598662207358","1.036331673014943","1.053500814142824","0.9798605731990706","1.3636106395019807","1.2829299635896336","1.0426587301587302","1.0394088669950738","1.0784518828451883","1.1706192358366272","0.9396551724137933","0.9939759036144578","1.0588235294117647","1.0495785820525534","1.0723988236941606","1.6002327611288916","1.3638928067700988","0.9894849402958475","0.9808295573370512","0.5994","1.0201612903225805","0.8423423423423423","1.032450233108858"
"2017-06-10","1.1486160397444998","0.9231584525702172","0.9799373040752353","0.9972105997210601","1.0315924636217157","1.059068100358423","1.2386617100371746","149.33567585373888","0.8988222698072805","1.042821158690176","1.0386965376782078","0.9137931034482758","1.0249206130056605","0.9397535371976267","0.7437185929648241","1.0","0.9297619047619048","1.6948631190402956","1.1027278003482297","1.2036473075131668","0.7527439024390244","1.103157414795395","0.9188596491228072","1.0124111182934712","0.8050647001530541","1.017603249830738","1.0879693066593588","0.8846318493150684","0.8812260536398467","1.0259505129752566","1.0876460767946576","0.9418819188191881","0.990521327014218","0.8545454545454545","0.8052373158756139","0.8888888888888888","1.0","0.8615384615384616","0.8749999999999999","1.1832911392405063","0.8067543859649123","0.9077694235588972","0.9205691642651296","0.9232409381663113","0.6506506506506506","1.8505747126436782","0.8523316062176166","1.1504497724259042"
"2017-07-26","1.0967985883539197","1.0363967242948136","1.0744206773618536","1.171875","0.9909509095555608","0.9955086458567257","0.9941002949852508","2.502396931927133","0.9944335297969875","0.9541484716157206","0.8650793650793651","1.0","0.9936417678986819","1.013899613899614","1.0323427616660699","1.0","1.0142045454545454","1.7899017282277192","0.9965893587994542","0.9965125988506311","0.9994638069705095","0.9498333950388745","1.045","0.9776067179846045","1.0166406656266251","0.9936170212765958","0.9662854889589906","0.9884566053869175","0.9937346771996731","0.9706862091938707","0.9924170616113744","0.9754020813623462","1.0","1.0","0.979668332576102","0.9381748071979434","0.9640980735551664","0.9689922480620154","1.0196998123827392","1.0154167149646458","1.0332164225293996","0.9614485981308412","1.1256763403836696","0.9879587155963303","0.956015037593985","1.0244604316546762","1.0384615384615385","1.0132833422603107"
"2017-06-11","0.9742044358727098","1.0156774916013438","0.954758190327613","0.8963165075034106","1.0252392035169382","0.9345041595140631","1.1498829039812646","1.2158273381294964","0.9256678281068526","0.9033018867924528","0.9904761904761905","0.8027961736571008","1.2240183201993668","0.9682614874467078","1.1019736842105263","1.0","1.1040332906530088","0.6886725663716814","1.1357894736842105","1.0111028426849233","1.0967996839193996","1.0814351945172345","1.0023255813953489","1.0","0.8943020903573837","1.1187624750499003","0.9137803979366249","0.988907245692707","0.8549618320610687","0.9615384615384615","1.0798158096699924","1.0458891013384322","1.0287081339712918","0.9363148479427549","0.9709187045604759","0.9219512195121952","1.0756880733944953","1.069868995633188","1.0321592649310873","0.8526557445476365","0.9280941775373847","0.8938577586206897","1.1293288984543142","1.0396458814472673","0.8966666666666667","0.8203230148048453","1.059347181008902","1.0093455032553502"
"2017-06-12","1.8280016618196928","1.0894509561998766","1.0347476225310899","0.9948892674616695","0.8934974524542199","0.9345247509093786","1.0635327635327636","0.8543046357615894","0.9536516853932585","0.9239766081871346","0.8491235616732982","0.891076923076923","0.923347823694492","0.9249931563098822","1.0769230769230769","1.0","0.8698173383589447","0.9813030346612973","0.9008341056533828","1.1618582195007066","1.01813784764208","0.9397892100594804","0.9844155844155844","0.9630559040847623","0.9658227848101266","0.8617305976806422","0.9927797833935019","0.9837029121025915","1.2658227848101267","0.8551678002006913","0.9786780383795309","1.4367580843225543","0.8697674418604652","0.9657827202737383","1.0266768292682926","0.9526627218934912","0.9665871121718376","0.9589041095890412","1.0642303433001108","0.900287631831256","0.9497378181353114","0.9527665317139","0.8645183645183645","0.9133654202147353","0.9985702030311695","0.8833792470156105","0.9655172413793104","0.9318539551248419"
"2017-06-13","0.7686567164179104","1.108707709373267","0.9993077189338871","0.9447236180904522","1.0211610338870132","1.0772290354656944","0.9336306400839455","0.8333333333333334","1.1082251082251082","1.2662538699690402","1.0807391789656455","0.9113966858302334","1.0739570917759238","1.0698348304839178","1.613981762917933","1.0","1.0919999999999999","1.02727142241998","1.0360082304526748","0.9833527593371508","1.1938735944164405","0.9734696096553224","1.0930232558139537","1.0042529061525376","1.2456140350877194","1.0483091787439613","1.0964391691394657","1.0555851063829786","1.0025773195876289","1.1174668028600612","1.3311546840958606","1.1722454672245468","1.053475935828877","1.1764960971379013","1.1229090909090909","1.0731707317073171","1.0495767835550183","1.1074766355140186","1.0565749235474007","1.1224672228843862","1.0332322299881314","1.0804438280166435","1.03687374749499","1.0644507498986624","1.0","1.104887983706721","0.9746031746031746","1.2069685026330608"
